Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity,extremity speed,extremity angular velocity(left arm),extremity angular velocity(right arm),extremity angular velocity(Left leg),extremity angular velocity(right leg),Partial joint attention,efficiency,Spatiality
492,0.825830035,0.414908373,0.536977859,0.692922052,0.863444176,0.028612655,0.793921501,0.916283026,0.067841703,0.300948113,0.079805584,0.112657568,0.137428816,0.055042052,0.062466394,0.093782394,0.975419809,0.738286633
493,0.836006499,0.41851159,0.53733943,0.697079908,0.865296342,0.028937771,0.784145898,0.916253607,0.089104472,0.346328564,0.116668971,0.111261461,0.167520171,0.03989872,0.04789522,0.104543112,0.971080414,0.538405271
494,0.844432945,0.421580727,0.536445363,0.700986764,0.866928706,0.02776636,0.773413481,0.916225375,0.068933946,0.341212402,0.095815602,0.121021258,0.149906094,0.039954932,0.042333166,0.101597757,0.973410816,0.515538116
495,0.851574976,0.424876439,0.533069606,0.704339081,0.86738889,0.02893292,0.762282328,0.916197883,0.125928911,0.348671165,0.09234819,0.123882515,0.151954624,0.045968822,0.040588095,0.103438927,0.985149822,0.484889732
496,0.858102223,0.428700753,0.527948447,0.708541592,0.868127312,0.032923258,0.749703818,0.916170713,0.073740045,0.393936741,0.128820427,0.130646969,0.169959026,0.047886744,0.035834012,0.112727248,0.978581084,0.475721279
497,0.859849228,0.431564746,0.51986898,0.711130158,0.867678151,0.033805279,0.735741367,0.916145151,0.554692584,0.390665842,0.15554814,0.134681254,0.158554933,0.055243715,0.03163824,0.10996357,0.980720604,0.457831052
498,0.864565438,0.431130968,0.517492473,0.713600085,0.863511355,0.027210701,0.723270007,0.916115062,0.273627541,0.383076041,0.234104881,0.136601816,0.190766371,0.015552937,0.034090282,0.12276307,0.976826958,0.490319984
499,0.87035017,0.434346092,0.512341731,0.717694917,0.856372563,0.030861844,0.711376579,0.916083633,0.175800676,0.389727103,0.139714253,0.135635915,0.179964878,0.02268521,0.028340678,0.118350297,0.962698323,0.456298592
500,0.877181455,0.437178568,0.505912342,0.721514571,0.846999697,0.029611169,0.69873549,0.916047729,0.369663608,0.384294272,0.132239494,0.137178036,0.187326635,0.044684859,0.040841454,0.121689252,0.925179858,0.50091399
501,0.885244823,0.438674123,0.50329917,0.725164484,0.839885481,0.024487865,0.688574194,0.916002632,0.449896752,0.322338547,0.185297998,0.134216564,0.180908139,0.010883488,0.047549758,0.118171764,0.895390374,0.515411545
502,0.885020499,0.442366164,0.497481165,0.727921945,0.858129288,0.032540228,0.679149234,0.915946944,0.181771625,0.355794556,0.301654193,0.141760289,0.189179493,0.019601916,0.056530005,0.124102418,0.890733978,0.726020101
503,0.870528964,0.446381216,0.489030267,0.731411608,0.84990243,0.035772642,0.666999753,0.915904571,0.330930791,0.314457151,0.394217711,0.140926921,0.100116119,0.060866639,0.049773735,0.09039114,0.906679313,0.757365979
504,0.853699009,0.447847241,0.479484794,0.732957376,0.835128664,0.045718706,0.650930655,0.915871487,0.08083543,0.432367703,0.47177415,0.149827603,0.145526823,0.048579859,0.073701329,0.11075791,0.932983659,0.708597649
505,0.837341673,0.449137889,0.46896308,0.736433333,0.81852151,0.049499495,0.631712512,0.915845933,0.262194567,0.492701565,0.406821144,0.17139891,0.158863847,0.044527941,0.078727208,0.123848534,0.970324111,0.766819487
506,0.820084918,0.447934899,0.450496667,0.741344454,0.808210233,0.057396235,0.610306669,0.915824448,0.468270497,0.55173449,0.319484269,0.162756632,0.194019525,0.069957295,0.106609608,0.133791059,0.978194811,0.721331083
507,0.804240792,0.447710119,0.436733963,0.744306032,0.797950522,0.046144548,0.589607559,0.915805812,0.08357911,0.403041525,0.229209577,0.144475924,0.153970498,0.031767905,0.102301825,0.111917408,0.978567788,0.731943928
508,0.793382238,0.449216994,0.419306244,0.748866491,0.790324973,0.048942743,0.570678812,0.915788738,0.063483337,0.447725385,0.09519559,0.161533641,0.171928962,0.026874558,0.114650423,0.125048476,0.97317027,0.694266588
509,0.780169845,0.449047741,0.400645897,0.752781584,0.78434677,0.050507329,0.551036316,0.915772183,0.0818139,0.488358533,0.172603081,0.171521723,0.197607712,0.035237913,0.122275604,0.138423538,0.964464164,0.660635607
510,0.766538743,0.45020412,0.375088749,0.755303374,0.78554928,0.05140892,0.530951785,0.915756705,0.193560999,0.47052838,0.377756048,0.179080908,0.209429989,0.062463949,0.129615291,0.145691586,0.974776574,0.641746908
511,0.754532768,0.450754463,0.350121948,0.75882835,0.788938076,0.04788371,0.511685191,0.915741905,1.035545575,0.441716769,0.418927228,0.1856655,0.207600886,0.05777446,0.122647123,0.147474895,0.977590852,0.652860298
512,0.747522164,0.45108822,0.332560119,0.763496261,0.797626163,0.026084493,0.497795357,0.915727309,0.22329184,0.201564194,0.331677766,0.119653656,0.161088989,0.026354587,0.105650112,0.096598189,0.979555919,0.537336231
513,0.743578929,0.451919247,0.317561829,0.769798364,0.803866274,0.021540353,0.489481081,0.915712825,0.141860056,0.156254977,0.281361402,0.116013364,0.144646468,0.006228048,0.097357103,0.089504234,0.96738197,0.49717635
514,0.740331726,0.451672301,0.303397123,0.779103553,0.81710076,0.019532412,0.483274898,0.915698522,0.06054871,0.11219562,0.310404583,0.113044153,0.127455274,0.003899661,0.096195008,0.084173609,0.956460087,0.511752964
515,0.736717026,0.450415534,0.287317078,0.786782295,0.829827268,0.021180891,0.477665812,0.915684278,0.060613687,0.124157842,0.305599431,0.11272874,0.123952768,0.004842029,0.10442471,0.085276555,0.929476662,0.525422981
516,0.735150314,0.448327551,0.271180825,0.796088951,0.812254169,0.021804718,0.471199523,0.915669989,0.176364979,0.129078542,0.278858043,0.10290034,0.109728717,0.004591847,0.103061738,0.078922699,0.878317217,0.489272531
517,0.736864376,0.447634106,0.253688352,0.804212252,0.807787681,0.021577386,0.464940425,0.915655998,0.05358631,0.090672865,0.321510289,0.093938813,0.094548799,0.005328244,0.119361105,0.076962179,0.866095634,0.489586408
518,0.744392092,0.446618037,0.762535993,0.812367849,0.802168665,0.021763034,0.459027987,0.915642429,0.063939796,0.101667167,0.334071483,0.102460802,0.085925368,0.005582774,0.110585794,0.074742991,0.88759742,0.580415895
519,0.753853888,0.446342089,0.779208357,0.820013412,0.797882627,0.022555559,0.452571368,0.915629007,0.061047587,0.105957368,0.309817301,0.090973805,0.094876958,0.0043292,0.113729515,0.07489507,0.93366713,0.523558762
520,0.761646476,0.443020574,0.795227264,0.829316229,0.795321592,0.021901488,0.446169751,0.915615793,0.096979103,0.07539959,0.262251447,0.090418476,0.096505678,0.003813923,0.108476532,0.073850171,0.928864805,0.525146118
521,0.769910901,0.44158611,0.808899575,0.831105618,0.792422113,0.020074629,0.44002643,0.915602634,0.088118855,0.102695836,0.273162324,0.08757483,0.068351946,0.006327837,0.097273719,0.063300124,0.927164035,0.466663309
522,0.784632477,0.443432186,0.825641295,0.833067514,0.806845527,0.021463903,0.434742078,0.915589662,0.062113779,0.055912792,0.312225344,0.066185298,0.0733271,0.0045807,0.118904566,0.064604241,0.976659715,0.589760167
523,0.798379732,0.445439124,0.836809235,0.835619412,0.800694542,0.018523569,0.430920967,0.915576562,0.05926681,0.048912163,0.296450202,0.066943346,0.060041038,0.017728198,0.097262218,0.061577086,0.881611773,0.54771298
524,0.812080027,0.445944137,0.848402843,0.83833726,0.784967349,0.01490534,0.428178415,0.915563291,0.050714307,0.03197445,0.276936241,0.063136164,0.042845785,0.005361527,0.088482234,0.056856899,0.976659715,0.461676642
525,0.825697821,0.447094355,0.857684368,0.839678963,0.771641997,0.014240995,0.426407107,0.915549595,0.050714307,0.054439122,0.289535821,0.06295624,0.052987524,0.013626016,0.085384318,0.055627709,0.853604293,0.493466898
